date,sku_id,on_hand_units,on_order_units
2022-07-07,S003_P0013,377,110
2022-07-07,S003_P0014,82,70
2022-07-07,S003_P0015,96,72
2022-07-07,S003_P0016,178,148
2022-07-07,S003_P0017,431,83
2022-07-07,S003_P0018,364,190
2022-07-07,S003_P0019,249,150
2022-07-07,S003_P0020,117,33
2022-07-07,S004_P0001,384,28
2022-07-07,S004_P0002,220,44
2022-07-07,S004_P0003,395,77
2022-07-07,S004_P0004,210,40
2022-07-07,S004_P0005,281,41
2022-07-07,S004_P0006,236,195
2022-07-07,S004_P0007,280,107
2022-07-07,S004_P0008,216,47
2022-07-07,S004_P0009,218,35
2022-07-07,S004_P0010,391,177
2022-07-07,S004_P0011,361,40
2022-07-07,S004_P0012,238,132
2022-07-07,S004_P0013,308,110
2022-07-07,S004_P0014,421,152
2022-07-07,S004_P0015,404,69
2022-07-07,S004_P0016,229,152
2022-07-07,S004_P0017,498,186
2022-07-07,S004_P0018,146,74
2022-07-07,S004_P0019,281,92
2022-07-07,S004_P0020,110,120
2022-07-07,S005_P0001,420,158
2022-07-07,S005_P0002,270,125
2022-07-07,S005_P0003,258,42
2022-07-07,S005_P0004,458,186
2022-07-07,S005_P0005,418,21
2022-07-07,S005_P0006,50,135
2022-07-07,S005_P0007,349,148
2022-07-07,S005_P0008,155,49
2022-07-07,S005_P0009,379,78
2022-07-07,S005_P0010,371,155
2022-07-07,S005_P0011,438,29
2022-07-07,S005_P0012,266,102
2022-07-07,S005_P0013,316,59
2022-07-07,S005_P0014,414,40
2022-07-07,S005_P0015,388,41
2022-07-07,S005_P0016,252,122
2022-07-07,S005_P0017,185,135
2022-07-07,S005_P0018,407,137
2022-07-07,S005_P0019,154,106
2022-07-07,S005_P0020,311,59
2022-07-08,S001_P0001,145,161
2022-07-08,S001_P0002,232,67
2022-07-08,S001_P0003,327,71
2022-07-08,S001_P0004,245,69
2022-07-08,S001_P0005,51,152
2022-07-08,S001_P0006,439,67
2022-07-08,S001_P0007,369,97
2022-07-08,S001_P0008,206,162
2022-07-08,S001_P0009,95,132
2022-07-08,S001_P0010,302,166
2022-07-08,S001_P0011,122,53
2022-07-08,S001_P0012,246,199
2022-07-08,S001_P0013,330,133
2022-07-08,S001_P0014,463,155
2022-07-08,S001_P0015,334,131
2022-07-08,S001_P0016,200,140
2022-07-08,S001_P0017,133,79
2022-07-08,S001_P0018,185,110
2022-07-08,S001_P0019,461,193
2022-07-08,S001_P0020,130,32
2022-07-08,S002_P0001,404,133
2022-07-08,S002_P0002,243,117
2022-07-08,S002_P0003,268,76
2022-07-08,S002_P0004,261,84
2022-07-08,S002_P0005,360,185
2022-07-08,S002_P0006,109,184
2022-07-08,S002_P0007,330,141
2022-07-08,S002_P0008,89,35
2022-07-08,S002_P0009,217,64
2022-07-08,S002_P0010,462,162
2022-07-08,S002_P0011,327,66
2022-07-08,S002_P0012,340,199
2022-07-08,S002_P0013,108,106
2022-07-08,S002_P0014,245,167
2022-07-08,S002_P0015,174,84
2022-07-08,S002_P0016,185,155
2022-07-08,S002_P0017,129,102
2022-07-08,S002_P0018,391,76
2022-07-08,S002_P0019,199,175
2022-07-08,S002_P0020,122,180
2022-07-08,S003_P0001,299,109
2022-07-08,S003_P0002,279,98
2022-07-08,S003_P0003,448,176
2022-07-08,S003_P0004,387,170
2022-07-08,S003_P0005,266,184
2022-07-08,S003_P0006,146,101
2022-07-08,S003_P0007,120,51
2022-07-08,S003_P0008,466,160
2022-07-08,S003_P0009,286,152
2022-07-08,S003_P0010,401,142
2022-07-08,S003_P0011,394,99
2022-07-08,S003_P0012,489,57
2022-07-08,S003_P0013,96,39
2022-07-08,S003_P0014,371,115
2022-07-08,S003_P0015,135,112
2022-07-08,S003_P0016,473,47
2022-07-08,S003_P0017,129,59
2022-07-08,S003_P0018,287,38
2022-07-08,S003_P0019,269,157
2022-07-08,S003_P0020,175,192
2022-07-08,S004_P0001,468,78
2022-07-08,S004_P0002,467,66
2022-07-08,S004_P0003,185,73
2022-07-08,S004_P0004,127,95
2022-07-08,S004_P0005,492,157
2022-07-08,S004_P0006,169,50
2022-07-08,S004_P0007,308,28
2022-07-08,S004_P0008,93,131
2022-07-08,S004_P0009,296,45
2022-07-08,S004_P0010,125,199
2022-07-08,S004_P0011,315,129
2022-07-08,S004_P0012,161,186
2022-07-08,S004_P0013,207,78
2022-07-08,S004_P0014,439,110
2022-07-08,S004_P0015,243,26
2022-07-08,S004_P0016,79,127
2022-07-08,S004_P0017,233,89
2022-07-08,S004_P0018,367,101
2022-07-08,S004_P0019,120,83
2022-07-08,S004_P0020,477,112
2022-07-08,S005_P0001,109,72
2022-07-08,S005_P0002,134,50
2022-07-08,S005_P0003,396,137
2022-07-08,S005_P0004,472,172
2022-07-08,S005_P0005,286,156
2022-07-08,S005_P0006,200,198
2022-07-08,S005_P0007,262,175
2022-07-08,S005_P0008,157,107
2022-07-08,S005_P0009,61,116
2022-07-08,S005_P0010,311,181
2022-07-08,S005_P0011,292,147
2022-07-08,S005_P0012,377,89
2022-07-08,S005_P0013,495,52
2022-07-08,S005_P0014,347,133
2022-07-08,S005_P0015,115,189
2022-07-08,S005_P0016,405,60
2022-07-08,S005_P0017,112,126
2022-07-08,S005_P0018,384,34
2022-07-08,S005_P0019,364,159
2022-07-08,S005_P0020,310,113
2022-07-09,S001_P0001,190,128
2022-07-09,S001_P0002,215,104
2022-07-09,S001_P0003,114,172
2022-07-09,S001_P0004,386,142
2022-07-09,S001_P0005,238,103
2022-07-09,S001_P0006,494,153
2022-07-09,S001_P0007,194,35
2022-07-09,S001_P0008,310,75
2022-07-09,S001_P0009,389,127
2022-07-09,S001_P0010,316,79
2022-07-09,S001_P0011,127,195
2022-07-09,S001_P0012,83,104
2022-07-09,S001_P0013,50,27
2022-07-09,S001_P0014,104,58
2022-07-09,S001_P0015,140,156
2022-07-09,S001_P0016,199,31
2022-07-09,S001_P0017,486,168
2022-07-09,S001_P0018,355,77
2022-07-09,S001_P0019,202,175
2022-07-09,S001_P0020,141,56
2022-07-09,S002_P0001,221,103
2022-07-09,S002_P0002,450,172
2022-07-09,S002_P0003,268,26
2022-07-09,S002_P0004,299,138
2022-07-09,S002_P0005,456,34
2022-07-09,S002_P0006,109,119
2022-07-09,S002_P0007,487,174
2022-07-09,S002_P0008,252,32
2022-07-09,S002_P0009,64,103
2022-07-09,S002_P0010,66,118
2022-07-09,S002_P0011,496,151
2022-07-09,S002_P0012,260,183
2022-07-09,S002_P0013,238,132
2022-07-09,S002_P0014,228,22
2022-07-09,S002_P0015,456,73
2022-07-09,S002_P0016,337,151
2022-07-09,S002_P0017,257,90
2022-07-09,S002_P0018,303,60
2022-07-09,S002_P0019,243,69
2022-07-09,S002_P0020,76,67
2022-07-09,S003_P0001,79,174
2022-07-09,S003_P0002,447,172
2022-07-09,S003_P0003,231,165
2022-07-09,S003_P0004,258,74
2022-07-09,S003_P0005,63,42
2022-07-09,S003_P0006,228,109
2022-07-09,S003_P0007,225,126
2022-07-09,S003_P0008,461,58
2022-07-09,S003_P0009,233,74
2022-07-09,S003_P0010,145,156
2022-07-09,S003_P0011,393,103
2022-07-09,S003_P0012,62,55
2022-07-09,S003_P0013,415,109
2022-07-09,S003_P0014,389,144
2022-07-09,S003_P0015,359,132
2022-07-09,S003_P0016,405,105
2022-07-09,S003_P0017,70,122
2022-07-09,S003_P0018,251,134
2022-07-09,S003_P0019,177,83
2022-07-09,S003_P0020,55,192
2022-07-09,S004_P0001,470,72
2022-07-09,S004_P0002,378,114
2022-07-09,S004_P0003,343,39
2022-07-09,S004_P0004,476,162
2022-07-09,S004_P0005,274,199
2022-07-09,S004_P0006,184,30
2022-07-09,S004_P0007,169,173
2022-07-09,S004_P0008,307,117
2022-07-09,S004_P0009,151,169
2022-07-09,S004_P0010,50,108
2022-07-09,S004_P0011,110,92
2022-07-09,S004_P0012,390,73
2022-07-09,S004_P0013,309,129
2022-07-09,S004_P0014,102,42
2022-07-09,S004_P0015,348,93
2022-07-09,S004_P0016,474,189
2022-07-09,S004_P0017,228,120
2022-07-09,S004_P0018,284,173
2022-07-09,S004_P0019,493,75
2022-07-09,S004_P0020,286,181
2022-07-09,S005_P0001,468,35
2022-07-09,S005_P0002,121,193
2022-07-09,S005_P0003,386,149
2022-07-09,S005_P0004,162,29
2022-07-09,S005_P0005,124,114
2022-07-09,S005_P0006,190,160
2022-07-09,S005_P0007,437,20
2022-07-09,S005_P0008,235,62
2022-07-09,S005_P0009,480,89
2022-07-09,S005_P0010,268,130
2022-07-09,S005_P0011,321,169
2022-07-09,S005_P0012,460,91
2022-07-09,S005_P0013,396,57
2022-07-09,S005_P0014,179,173
2022-07-09,S005_P0015,168,66
2022-07-09,S005_P0016,467,195
2022-07-09,S005_P0017,360,47
2022-07-09,S005_P0018,494,113
2022-07-09,S005_P0019,450,192
2022-07-09,S005_P0020,173,167
2022-07-10,S001_P0001,475,44
2022-07-10,S001_P0002,233,42
2022-07-10,S001_P0003,437,56
2022-07-10,S001_P0004,368,114
2022-07-10,S001_P0005,250,51
2022-07-10,S001_P0006,155,103
2022-07-10,S001_P0007,308,86
2022-07-10,S001_P0008,455,109
2022-07-10,S001_P0009,224,120
2022-07-10,S001_P0010,92,41
2022-07-10,S001_P0011,369,123
2022-07-10,S001_P0012,490,114
2022-07-10,S001_P0013,177,133
2022-07-10,S001_P0014,280,116
2022-07-10,S001_P0015,442,96
2022-07-10,S001_P0016,473,107
2022-07-10,S001_P0017,219,99
2022-07-10,S001_P0018,172,69
2022-07-10,S001_P0019,56,26
2022-07-10,S001_P0020,85,160
2022-07-10,S002_P0001,357,58
2022-07-10,S002_P0002,436,97
2022-07-10,S002_P0003,119,76
2022-07-10,S002_P0004,345,145
2022-07-10,S002_P0005,223,37
2022-07-10,S002_P0006,173,162
2022-07-10,S002_P0007,411,55
2022-07-10,S002_P0008,239,99
2022-07-10,S002_P0009,328,55
2022-07-10,S002_P0010,467,94
2022-07-10,S002_P0011,199,142
2022-07-10,S002_P0012,312,176
2022-07-10,S002_P0013,113,129
2022-07-10,S002_P0014,342,165
2022-07-10,S002_P0015,303,38
2022-07-10,S002_P0016,157,64
2022-07-10,S002_P0017,102,106
2022-07-10,S002_P0018,284,106
2022-07-10,S002_P0019,114,36
2022-07-10,S002_P0020,241,91
2022-07-10,S003_P0001,111,179
2022-07-10,S003_P0002,356,133
2022-07-10,S003_P0003,219,58
2022-07-10,S003_P0004,138,35
2022-07-10,S003_P0005,154,81
2022-07-10,S003_P0006,369,89
2022-07-10,S003_P0007,359,29
2022-07-10,S003_P0008,252,72
2022-07-10,S003_P0009,193,91
2022-07-10,S003_P0010,496,121
2022-07-10,S003_P0011,181,165
2022-07-10,S003_P0012,201,140
2022-07-10,S003_P0013,349,81
2022-07-10,S003_P0014,406,57
2022-07-10,S003_P0015,245,171
2022-07-10,S003_P0016,416,89
2022-07-10,S003_P0017,469,113
2022-07-10,S003_P0018,447,58
2022-07-10,S003_P0019,99,117
2022-07-10,S003_P0020,357,117
2022-07-10,S004_P0001,206,101
2022-07-10,S004_P0002,174,182
2022-07-10,S004_P0003,337,108
2022-07-10,S004_P0004,420,75
2022-07-10,S004_P0005,85,106
2022-07-10,S004_P0006,123,30
2022-07-10,S004_P0007,238,98
2022-07-10,S004_P0008,430,39
2022-07-10,S004_P0009,396,160
2022-07-10,S004_P0010,292,60
2022-07-10,S004_P0011,193,56
2022-07-10,S004_P0012,177,66
2022-07-10,S004_P0013,299,133
2022-07-10,S004_P0014,80,87
2022-07-10,S004_P0015,313,188
2022-07-10,S004_P0016,396,128
2022-07-10,S004_P0017,220,184
2022-07-10,S004_P0018,240,199
2022-07-10,S004_P0019,333,22
2022-07-10,S004_P0020,486,72
2022-07-10,S005_P0001,310,111
2022-07-10,S005_P0002,451,79
2022-07-10,S005_P0003,66,65
2022-07-10,S005_P0004,246,61
2022-07-10,S005_P0005,132,64
2022-07-10,S005_P0006,209,112
2022-07-10,S005_P0007,196,22
2022-07-10,S005_P0008,378,58
2022-07-10,S005_P0009,205,22
2022-07-10,S005_P0010,422,154
2022-07-10,S005_P0011,481,192
2022-07-10,S005_P0012,292,94
2022-07-10,S005_P0013,168,170
2022-07-10,S005_P0014,442,123
2022-07-10,S005_P0015,462,162
2022-07-10,S005_P0016,200,144
2022-07-10,S005_P0017,89,89
2022-07-10,S005_P0018,304,193
2022-07-10,S005_P0019,78,105
2022-07-10,S005_P0020,208,82
2022-07-11,S001_P0001,429,167
2022-07-11,S001_P0002,200,81
2022-07-11,S001_P0003,407,194
2022-07-11,S001_P0004,495,178
2022-07-11,S001_P0005,343,101
2022-07-11,S001_P0006,74,48
2022-07-11,S001_P0007,165,90
2022-07-11,S001_P0008,75,26
2022-07-11,S001_P0009,426,173
2022-07-11,S001_P0010,409,140
2022-07-11,S001_P0011,70,188
2022-07-11,S001_P0012,500,101
2022-07-11,S001_P0013,346,40
2022-07-11,S001_P0014,268,155
2022-07-11,S001_P0015,205,95
2022-07-11,S001_P0016,474,75
2022-07-11,S001_P0017,202,23
2022-07-11,S001_P0018,148,181
2022-07-11,S001_P0019,300,60
2022-07-11,S001_P0020,109,68
2022-07-11,S002_P0001,155,101
2022-07-11,S002_P0002,67,57
2022-07-11,S002_P0003,288,150
2022-07-11,S002_P0004,320,67
2022-07-11,S002_P0005,207,181
2022-07-11,S002_P0006,405,154
2022-07-11,S002_P0007,347,82
2022-07-11,S002_P0008,158,42
2022-07-11,S002_P0009,381,37
2022-07-11,S002_P0010,487,186
2022-07-11,S002_P0011,472,184
2022-07-11,S002_P0012,327,108
2022-07-11,S002_P0013,290,103
2022-07-11,S002_P0014,90,20
2022-07-11,S002_P0015,185,38
2022-07-11,S002_P0016,59,174
2022-07-11,S002_P0017,281,37
2022-07-11,S002_P0018,242,63
2022-07-11,S002_P0019,101,69
2022-07-11,S002_P0020,72,54
2022-07-11,S003_P0001,123,200
2022-07-11,S003_P0002,234,50
2022-07-11,S003_P0003,105,68
2022-07-11,S003_P0004,468,105
2022-07-11,S003_P0005,445,170
2022-07-11,S003_P0006,375,184
2022-07-11,S003_P0007,259,147
2022-07-11,S003_P0008,223,106
2022-07-11,S003_P0009,352,142
2022-07-11,S003_P0010,124,93
2022-07-11,S003_P0011,419,133
2022-07-11,S003_P0012,192,151
2022-07-11,S003_P0013,148,131
2022-07-11,S003_P0014,383,81
2022-07-11,S003_P0015,100,140
2022-07-11,S003_P0016,252,120
2022-07-11,S003_P0017,464,32
2022-07-11,S003_P0018,225,123
2022-07-11,S003_P0019,408,190
2022-07-11,S003_P0020,110,165
2022-07-11,S004_P0001,368,94
2022-07-11,S004_P0002,441,50
2022-07-11,S004_P0003,238,46
2022-07-11,S004_P0004,418,128
2022-07-11,S004_P0005,466,110
2022-07-11,S004_P0006,324,70
2022-07-11,S004_P0007,78,25
2022-07-11,S004_P0008,201,33
2022-07-11,S004_P0009,156,43
2022-07-11,S004_P0010,344,173
2022-07-11,S004_P0011,109,95
2022-07-11,S004_P0012,244,175
2022-07-11,S004_P0013,244,182
2022-07-11,S004_P0014,300,21
2022-07-11,S004_P0015,106,189
2022-07-11,S004_P0016,116,111
2022-07-11,S004_P0017,434,143
2022-07-11,S004_P0018,303,87
2022-07-11,S004_P0019,342,100
2022-07-11,S004_P0020,397,159
2022-07-11,S005_P0001,248,64
2022-07-11,S005_P0002,250,27
2022-07-11,S005_P0003,397,77
2022-07-11,S005_P0004,223,100
2022-07-11,S005_P0005,348,174
2022-07-11,S005_P0006,357,68
2022-07-11,S005_P0007,427,165
2022-07-11,S005_P0008,272,159
2022-07-11,S005_P0009,327,113
2022-07-11,S005_P0010,414,179
2022-07-11,S005_P0011,492,162
2022-07-11,S005_P0012,250,156
2022-07-11,S005_P0013,289,67
2022-07-11,S005_P0014,56,100
2022-07-11,S005_P0015,181,98
2022-07-11,S005_P0016,422,161
2022-07-11,S005_P0017,219,160
2022-07-11,S005_P0018,197,80
2022-07-11,S005_P0019,363,82
2022-07-11,S005_P0020,384,100
2022-07-12,S001_P0001,152,139
2022-07-12,S001_P0002,150,124
2022-07-12,S001_P0003,113,93
2022-07-12,S001_P0004,203,45
2022-07-12,S001_P0005,180,187
2022-07-12,S001_P0006,192,78
2022-07-12,S001_P0007,443,130
2022-07-12,S001_P0008,112,72
2022-07-12,S001_P0009,119,62
2022-07-12,S001_P0010,191,174
2022-07-12,S001_P0011,403,92
2022-07-12,S001_P0012,308,26
2022-07-12,S001_P0013,162,177
2022-07-12,S001_P0014,252,44
2022-07-12,S001_P0015,448,120
2022-07-12,S001_P0016,476,131
2022-07-12,S001_P0017,489,94
2022-07-12,S001_P0018,323,26
2022-07-12,S001_P0019,195,122
2022-07-12,S001_P0020,169,170
2022-07-12,S002_P0001,252,61
2022-07-12,S002_P0002,216,193
2022-07-12,S002_P0003,281,126
2022-07-12,S002_P0004,226,88
2022-07-12,S002_P0005,342,35
2022-07-12,S002_P0006,383,40
2022-07-12,S002_P0007,314,100
2022-07-12,S002_P0008,379,70
2022-07-12,S002_P0009,58,111
2022-07-12,S002_P0010,132,68
2022-07-12,S002_P0011,213,156
2022-07-12,S002_P0012,94,58
2022-07-12,S002_P0013,282,196
2022-07-12,S002_P0014,75,167
2022-07-12,S002_P0015,229,102
2022-07-12,S002_P0016,303,199
2022-07-12,S002_P0017,411,29
2022-07-12,S002_P0018,294,32
2022-07-12,S002_P0019,408,184
2022-07-12,S002_P0020,388,197
2022-07-12,S003_P0001,308,129
2022-07-12,S003_P0002,294,136
2022-07-12,S003_P0003,262,149
2022-07-12,S003_P0004,317,195
2022-07-12,S003_P0005,487,116
2022-07-12,S003_P0006,407,20
2022-07-12,S003_P0007,86,195
2022-07-12,S003_P0008,347,21
2022-07-12,S003_P0009,346,108
2022-07-12,S003_P0010,80,53
2022-07-12,S003_P0011,245,51
2022-07-12,S003_P0012,326,23
2022-07-12,S003_P0013,59,30
2022-07-12,S003_P0014,252,119
2022-07-12,S003_P0015,417,33
2022-07-12,S003_P0016,235,46
2022-07-12,S003_P0017,211,187
2022-07-12,S003_P0018,328,140
2022-07-12,S003_P0019,62,90
2022-07-12,S003_P0020,73,53
2022-07-12,S004_P0001,382,29
2022-07-12,S004_P0002,199,163
2022-07-12,S004_P0003,387,190
2022-07-12,S004_P0004,482,172
2022-07-12,S004_P0005,266,187
2022-07-12,S004_P0006,450,161
2022-07-12,S004_P0007,78,40
2022-07-12,S004_P0008,322,116
2022-07-12,S004_P0009,348,144
2022-07-12,S004_P0010,187,159
2022-07-12,S004_P0011,154,185
2022-07-12,S004_P0012,131,79
2022-07-12,S004_P0013,234,180
2022-07-12,S004_P0014,106,69
2022-07-12,S004_P0015,327,192
2022-07-12,S004_P0016,71,78
2022-07-12,S004_P0017,69,109
2022-07-12,S004_P0018,273,161
2022-07-12,S004_P0019,312,96
2022-07-12,S004_P0020,342,72
2022-07-12,S005_P0001,326,25
2022-07-12,S005_P0002,219,72
2022-07-12,S005_P0003,474,74
2022-07-12,S005_P0004,411,99
2022-07-12,S005_P0005,454,84
2022-07-12,S005_P0006,203,106
2022-07-12,S005_P0007,156,100
2022-07-12,S005_P0008,415,135
2022-07-12,S005_P0009,320,138
2022-07-12,S005_P0010,274,182
2022-07-12,S005_P0011,230,118
2022-07-12,S005_P0012,75,110
2022-07-12,S005_P0013,320,122
2022-07-12,S005_P0014,264,99
2022-07-12,S005_P0015,327,195
2022-07-12,S005_P0016,119,91
2022-07-12,S005_P0017,73,156
2022-07-12,S005_P0018,382,41
2022-07-12,S005_P0019,131,190
2022-07-12,S005_P0020,153,143
2022-07-13,S001_P0001,329,134
2022-07-13,S001_P0002,153,36
2022-07-13,S001_P0003,373,68
2022-07-13,S001_P0004,266,44
2022-07-13,S001_P0005,276,89
2022-07-13,S001_P0006,425,194
2022-07-13,S001_P0007,140,73
2022-07-13,S001_P0008,458,54
2022-07-13,S001_P0009,500,124
2022-07-13,S001_P0010,192,187
2022-07-13,S001_P0011,118,127
2022-07-13,S001_P0012,261,117
2022-07-13,S001_P0013,79,112
2022-07-13,S001_P0014,80,33
2022-07-13,S001_P0015,214,88
2022-07-13,S001_P0016,149,192
2022-07-13,S001_P0017,260,176
2022-07-13,S001_P0018,411,37
2022-07-13,S001_P0019,193,185
2022-07-13,S001_P0020,462,185
2022-07-13,S002_P0001,421,95
2022-07-13,S002_P0002,159,111
2022-07-13,S002_P0003,103,155
2022-07-13,S002_P0004,257,113
2022-07-13,S002_P0005,87,84
2022-07-13,S002_P0006,314,173
2022-07-13,S002_P0007,474,35
2022-07-13,S002_P0008,89,198
2022-07-13,S002_P0009,361,41
2022-07-13,S002_P0010,268,88
2022-07-13,S002_P0011,87,41
2022-07-13,S002_P0012,95,39
2022-07-13,S002_P0013,311,35
2022-07-13,S002_P0014,81,179
2022-07-13,S002_P0015,66,72
2022-07-13,S002_P0016,58,131
2022-07-13,S002_P0017,63,175
2022-07-13,S002_P0018,108,44
2022-07-13,S002_P0019,191,188
2022-07-13,S002_P0020,313,178
2022-07-13,S003_P0001,280,100
2022-07-13,S003_P0002,407,198
2022-07-13,S003_P0003,119,53
2022-07-13,S003_P0004,462,25
2022-07-13,S003_P0005,450,160
2022-07-13,S003_P0006,375,157
2022-07-13,S003_P0007,100,152
2022-07-13,S003_P0008,100,115
2022-07-13,S003_P0009,403,90
2022-07-13,S003_P0010,115,181
2022-07-13,S003_P0011,124,54
2022-07-13,S003_P0012,236,155
2022-07-13,S003_P0013,487,81
2022-07-13,S003_P0014,480,84
2022-07-13,S003_P0015,94,95
2022-07-13,S003_P0016,175,55
2022-07-13,S003_P0017,80,132
2022-07-13,S003_P0018,247,53
2022-07-13,S003_P0019,220,140
2022-07-13,S003_P0020,461,33
2022-07-13,S004_P0001,159,184
2022-07-13,S004_P0002,422,185
2022-07-13,S004_P0003,130,160
2022-07-13,S004_P0004,370,148
2022-07-13,S004_P0005,184,114
2022-07-13,S004_P0006,50,68
2022-07-13,S004_P0007,397,185
2022-07-13,S004_P0008,204,148
2022-07-13,S004_P0009,161,185
2022-07-13,S004_P0010,419,197
2022-07-13,S004_P0011,126,159
2022-07-13,S004_P0012,464,73
2022-07-13,S004_P0013,195,88
2022-07-13,S004_P0014,207,59
2022-07-13,S004_P0015,182,83
2022-07-13,S004_P0016,117,182
2022-07-13,S004_P0017,56,92
2022-07-13,S004_P0018,328,71
2022-07-13,S004_P0019,109,31
2022-07-13,S004_P0020,390,54
2022-07-13,S005_P0001,481,98
2022-07-13,S005_P0002,56,91
2022-07-13,S005_P0003,436,104
2022-07-13,S005_P0004,326,74
2022-07-13,S005_P0005,427,112
2022-07-13,S005_P0006,213,144
2022-07-13,S005_P0007,261,180
2022-07-13,S005_P0008,390,100
2022-07-13,S005_P0009,272,136
2022-07-13,S005_P0010,53,185
2022-07-13,S005_P0011,110,133
2022-07-13,S005_P0012,222,120
2022-07-13,S005_P0013,140,92
2022-07-13,S005_P0014,376,98
2022-07-13,S005_P0015,167,43
2022-07-13,S005_P0016,147,70
2022-07-13,S005_P0017,133,67
2022-07-13,S005_P0018,313,78
2022-07-13,S005_P0019,355,151
2022-07-13,S005_P0020,490,81
2022-07-14,S001_P0001,399,186
2022-07-14,S001_P0002,270,126
2022-07-14,S001_P0003,184,74
2022-07-14,S001_P0004,246,103
2022-07-14,S001_P0005,249,121
2022-07-14,S001_P0006,410,96
2022-07-14,S001_P0007,389,116
2022-07-14,S001_P0008,248,137
2022-07-14,S001_P0009,442,22
2022-07-14,S001_P0010,174,116
2022-07-14,S001_P0011,170,82
2022-07-14,S001_P0012,461,194
2022-07-14,S001_P0013,264,189
2022-07-14,S001_P0014,319,188
2022-07-14,S001_P0015,174,178
2022-07-14,S001_P0016,267,195
2022-07-14,S001_P0017,289,64
2022-07-14,S001_P0018,142,63
2022-07-14,S001_P0019,451,128
2022-07-14,S001_P0020,486,94
2022-07-14,S002_P0001,63,169
2022-07-14,S002_P0002,295,181
2022-07-14,S002_P0003,328,169
2022-07-14,S002_P0004,303,106
2022-07-14,S002_P0005,157,134
2022-07-14,S002_P0006,220,148
2022-07-14,S002_P0007,413,64
2022-07-14,S002_P0008,355,61
2022-07-14,S002_P0009,144,167
2022-07-14,S002_P0010,222,43
2022-07-14,S002_P0011,172,23
2022-07-14,S002_P0012,183,122
2022-07-14,S002_P0013,154,67
2022-07-14,S002_P0014,364,55
2022-07-14,S002_P0015,180,170
2022-07-14,S002_P0016,212,179
2022-07-14,S002_P0017,69,37
2022-07-14,S002_P0018,93,168
2022-07-14,S002_P0019,337,128
2022-07-14,S002_P0020,377,79
2022-07-14,S003_P0001,198,77
2022-07-14,S003_P0002,299,179
2022-07-14,S003_P0003,369,84
2022-07-14,S003_P0004,195,169
2022-07-14,S003_P0005,225,118
2022-07-14,S003_P0006,187,57
2022-07-14,S003_P0007,333,119
2022-07-14,S003_P0008,459,97
2022-07-14,S003_P0009,322,195
2022-07-14,S003_P0010,403,164
2022-07-14,S003_P0011,476,52
2022-07-14,S003_P0012,80,62
2022-07-14,S003_P0013,175,78
2022-07-14,S003_P0014,419,199
2022-07-14,S003_P0015,458,57
2022-07-14,S003_P0016,428,137
2022-07-14,S003_P0017,481,50
2022-07-14,S003_P0018,167,65
2022-07-14,S003_P0019,392,37
2022-07-14,S003_P0020,246,28
2022-07-14,S004_P0001,347,48
2022-07-14,S004_P0002,458,59
2022-07-14,S004_P0003,442,78
2022-07-14,S004_P0004,279,198
2022-07-14,S004_P0005,347,188
2022-07-14,S004_P0006,347,46
2022-07-14,S004_P0007,351,47
2022-07-14,S004_P0008,390,196
2022-07-14,S004_P0009,409,108
2022-07-14,S004_P0010,270,157
2022-07-14,S004_P0011,234,34
2022-07-14,S004_P0012,188,172
2022-07-14,S004_P0013,320,40
2022-07-14,S004_P0014,349,133
2022-07-14,S004_P0015,399,108
2022-07-14,S004_P0016,87,121
2022-07-14,S004_P0017,90,22
2022-07-14,S004_P0018,338,69
2022-07-14,S004_P0019,65,65
2022-07-14,S004_P0020,189,71
2022-07-14,S005_P0001,328,41
2022-07-14,S005_P0002,251,83
2022-07-14,S005_P0003,357,147
2022-07-14,S005_P0004,164,186
2022-07-14,S005_P0005,66,170
2022-07-14,S005_P0006,362,64
2022-07-14,S005_P0007,452,42
2022-07-14,S005_P0008,315,128
2022-07-14,S005_P0009,355,119
2022-07-14,S005_P0010,225,38
2022-07-14,S005_P0011,428,66
2022-07-14,S005_P0012,260,54
2022-07-14,S005_P0013,224,143
2022-07-14,S005_P0014,360,65
2022-07-14,S005_P0015,52,119
2022-07-14,S005_P0016,310,139
2022-07-14,S005_P0017,351,90
2022-07-14,S005_P0018,454,196
2022-07-14,S005_P0019,312,87
2022-07-14,S005_P0020,456,94
2022-07-15,S001_P0001,82,80
2022-07-15,S001_P0002,300,73
2022-07-15,S001_P0003,82,129
2022-07-15,S001_P0004,235,52
2022-07-15,S001_P0005,424,68
